id,country,recency,frequency,monetary,r,f,m,rfm_score,fm,segment
3989562,ID,302,2,2055.90,1,2,2,122,2,lost
3989886,ID,29,1,1207.26,4,1,2,412,1,promising
3989922,ID,15,19,77282.88,5,5,5,555,5,champions
3989982,ID,8,16,27527.46,5,5,5,555,5,champions
3990318,ID,239,1,2414.52,2,1,3,213,2,hibernating
3990384,ID,323,2,127.02,1,2,1,121,1,lost
3990600,ID,43,8,7889.52,4,4,4,444,4,loyal customers
3991188,ID,78,1,443.88,3,1,1,311,1,about to sleep
3991440,ID,8,3,4086.96,5,3,3,533,3,potential loyalists
3991776,ID,8,22,83735.52,5,5,5,555,5,champions
3991866,ID,50,9,3693.48,4,4,3,443,3,potential loyalists
3992142,ID,57,1,4829.04,3,1,3,313,2,about to sleep
3992190,ID,106,3,7367.04,3,3,4,334,3,need attention
3992250,ID,1,19,37078.14,5,5,5,555,5,champions
3992796,ID,176,1,1207.26,2,1,2,212,1,lost
3992898,ID,15,4,2466.60,5,3,3,533,3,potential loyalists
3993048,ID,36,2,500.76,4,2,1,421,1,promising
3993162,ID,1,2,2391.72,5,2,3,523,2,potential loyalists
3993174,ID,8,2,2414.52,5,2,3,523,2,potential loyalists
3993474,ID,176,3,3625.38,2,3,3,233,3,at risk
3993576,ID,176,1,4829.04,2,1,3,213,2,hibernating
3993738,ID,169,1,1021.74,2,1,2,212,1,lost
3994146,ID,197,4,1483.38,2,3,2,232,2,hibernating
3994164,ID,141,1,1207.26,2,1,2,212,1,lost
3994194,ID,43,6,18108.90,4,4,5,445,4,loyal customers
3994374,ID,22,1,6036.30,4,1,4,414,2,potential loyalists
3994704,ID,309,1,2208.00,1,1,2,112,1,lost
3994836,ID,78,3,1337.64,3,3,2,332,2,about to sleep
3995130,ID,64,1,1971.96,3,1,2,312,1,about to sleep
3995250,ID,337,3,3031.14,1,3,3,133,3,at risk
3995316,ID,211,1,1207.26,2,1,2,212,1,lost
3995346,ID,22,3,1057.86,4,3,2,432,2,potential loyalists
3995412,ID,43,1,393.30,4,1,1,411,1,promising
3995628,ID,8,12,6634.92,5,5,4,554,4,loyal customers
3995718,ID,1,6,24145.92,5,4,5,545,4,loyal customers
3995742,VN,190,1,1232.64,2,1,2,212,1,lost
3996666,ID,15,3,2687.58,5,3,3,533,3,potential loyalists
3996834,ID,8,6,4556.70,5,4,3,543,3,potential loyalists
3997350,ID,316,1,4107.12,1,1,3,113,2,lost
3997692,ID,1,23,57775.14,5,5,5,555,5,champions
3997740,ID,316,1,4830.00,1,1,3,113,2,lost
3997896,ID,22,1,4829.04,4,1,3,413,2,potential loyalists
3998262,IN,57,3,5463.18,3,3,4,334,3,need attention
3998922,PH,43,2,1404.90,4,2,2,422,2,potential loyalists
3999036,IN,1,22,47060.46,5,5,5,555,5,champions
3999342,CN,15,1,1196.70,5,1,2,512,1,new customers
3999384,CN,281,1,189.72,1,1,1,111,1,lost
3999396,CN,57,4,5146.14,3,3,4,334,3,need attention
3999402,CN,246,9,3157.02,1,4,3,143,3,at risk
3999408,CN,155,2,13053.06,2,2,4,224,3,at risk
3999486,CN,92,1,303.06,3,1,1,311,1,about to sleep
3999510,CN,302,1,1213.14,1,1,2,112,1,lost
3999732,CN,22,2,1389.72,4,2,2,422,2,potential loyalists
4000224,CN,15,3,3068.70,5,3,3,533,3,potential loyalists
4000368,CN,162,3,912.78,2,3,1,231,2,hibernating
4000686,CN,323,2,396.72,1,2,1,121,1,lost
4000866,CN,218,4,2623.20,2,3,3,233,3,at risk
4000992,CN,211,1,1201.14,2,1,2,212,1,lost
4001196,CN,50,2,1904.10,4,2,2,422,2,potential loyalists
4001772,CN,302,1,3096.48,1,1,3,113,2,lost
4002132,CN,22,10,823.50,4,5,1,451,3,potential loyalists
4002198,TR,183,1,252.36,2,1,1,211,1,lost
4002318,BD,190,1,383.58,2,1,1,211,1,lost
4002408,BD,288,1,1016.82,1,1,2,112,1,lost
4002600,VN,295,1,1126.50,1,1,2,112,1,lost
4002672,PK,78,2,2409.48,3,2,3,323,2,about to sleep
4002924,PK,78,1,132.30,3,1,1,311,1,about to sleep
4003086,PK,29,3,956.04,4,3,1,431,2,potential loyalists
4003590,VN,148,2,2387.94,2,2,3,223,2,hibernating
4003674,IN,57,1,3675.60,3,1,3,313,2,about to sleep
4003818,BD,218,2,1800.18,2,2,2,222,2,hibernating
4004034,PK,148,3,1968.24,2,3,2,232,2,hibernating
4004310,PH,260,9,19535.70,1,4,5,145,4,at risk
4004868,PH,15,8,3611.52,5,4,3,543,3,potential loyalists
4004994,BD,211,1,180.18,2,1,1,211,1,lost
4005108,IN,36,16,13606.38,4,5,4,454,4,loyal customers
4005414,IN,29,5,12192.12,4,4,4,444,4,loyal customers
4005516,ID,43,3,13123.74,4,3,4,434,3,potential loyalists
4005960,ID,92,4,2527.92,3,3,3,333,3,need attention
4006002,ID,99,3,3622.02,3,3,3,333,3,need attention
4006134,ID,36,2,2356.26,4,2,3,423,2,potential loyalists
4006296,ID,50,6,7890.06,4,4,4,444,4,loyal customers
4006302,ID,120,2,3065.22,3,2,3,323,2,about to sleep
4006374,ID,113,1,1207.26,3,1,2,312,1,about to sleep
4006494,ID,337,1,389.70,1,1,1,111,1,lost
4006536,ID,1,6,14910.60,5,4,5,545,4,loyal customers
4006584,ID,43,1,2414.52,4,1,3,413,2,potential loyalists
4006608,ID,43,4,6119.64,4,3,4,434,3,potential loyalists
4007046,BD,253,8,43013.28,1,4,5,145,4,at risk
4007598,BD,148,2,767.16,2,2,1,221,1,lost
4007964,IR,78,4,4585.38,3,3,3,333,3,need attention
4007970,VN,64,3,1539.78,3,3,2,332,2,about to sleep
4008402,VN,78,8,7142.94,3,4,4,344,4,loyal customers
4008558,BD,274,1,2182.38,1,1,2,112,1,lost
4008612,IR,43,3,2132.28,4,3,2,432,2,potential loyalists
4008852,PK,1,28,131491.98,5,5,5,555,5,champions
4009314,IN,1,14,31050.72,5,5,5,555,5,champions
4009656,BD,29,6,3468.60,4,4,3,443,3,potential loyalists
4009818,VN,22,8,9143.10,4,4,4,444,4,loyal customers
4009836,IN,29,6,10592.16,4,4,4,444,4,loyal customers
4009902,PH,141,2,1423.68,2,2,2,222,2,hibernating
4010226,PH,71,5,4852.50,3,4,3,343,3,need attention
4010448,IN,29,6,10457.34,4,4,4,444,4,loyal customers
4010466,PK,36,14,32172.96,4,5,5,455,5,loyal customers
4010568,BD,155,8,2155.56,2,4,2,242,3,at risk
4010640,IN,183,3,3059.76,2,3,3,233,3,at risk
4010742,BD,8,12,2194.62,5,5,2,552,3,potential loyalists
4010838,TH,274,4,3180.84,1,3,3,133,3,at risk
4010994,BD,225,2,272.64,2,2,1,221,1,lost
4011066,IN,15,21,31880.82,5,5,5,555,5,champions
4011270,IN,246,3,13435.02,1,3,4,134,3,at risk
4011348,PH,85,2,7061.22,3,2,4,324,3,need attention
4011354,VN,15,3,1061.76,5,3,2,532,2,potential loyalists
4011456,KR,141,8,15442.92,2,4,5,245,4,at risk
4011612,BD,36,10,17998.62,4,5,5,455,5,loyal customers
4012002,BD,50,1,180.18,4,1,1,411,1,promising
4012476,BD,141,1,2203.38,2,1,2,212,1,lost
4012518,VN,43,9,10403.64,4,4,4,444,4,loyal customers
4012596,CN,134,2,2865.18,2,2,3,223,2,hibernating
4012614,IN,15,22,60972.30,5,5,5,555,5,champions
4012650,TH,1,38,23484.60,5,5,5,555,5,champions
4012734,PH,365,1,3350.34,1,1,3,113,2,lost
4012758,KR,302,2,4845.06,1,2,3,123,2,lost
4012770,IN,43,3,9770.70,4,3,4,434,3,potential loyalists
4012806,IR,99,2,669.84,3,2,1,321,1,about to sleep
4013040,ID,92,5,3682.68,3,4,3,343,3,need attention
4013124,ID,1,14,21861.36,5,5,5,555,5,champions
4013262,ID,274,1,2414.52,1,1,3,113,2,lost
4013286,ID,302,1,2058.36,1,1,2,112,1,lost
4013304,ID,358,1,1207.38,1,1,2,112,1,lost
4013340,ID,1,9,9729.54,5,4,4,544,4,loyal customers
4013382,ID,85,6,6651.84,3,4,4,344,4,loyal customers
4013394,ID,36,4,9658.08,4,3,4,434,3,potential loyalists
4013424,ID,344,1,1207.50,1,1,2,112,1,lost
4013502,ID,316,2,1826.04,1,2,2,122,2,lost
4013664,ID,15,5,9202.50,5,4,4,544,4,loyal customers
4013760,ID,281,2,25355.82,1,2,5,125,3,at risk
4013784,ID,71,1,624.66,3,1,1,311,1,about to sleep
4013832,ID,148,1,417.96,2,1,1,211,1,lost
4014012,ID,190,1,86.58,2,1,1,211,1,lost
4014018,ID,85,5,8492.88,3,4,4,344,4,loyal customers
4014066,ID,85,2,2220.90,3,2,3,323,2,about to sleep
4014072,ID,8,8,7662.78,5,4,4,544,4,loyal customers
4014180,ID,1,25,62395.20,5,5,5,555,5,champions
4014372,ID,22,10,8278.50,4,5,4,454,4,loyal customers
4014378,ID,8,5,14755.32,5,4,5,545,4,loyal customers
4014564,BD,302,3,3591.06,1,3,3,133,3,at risk
4014684,PK,288,1,3768.48,1,1,3,113,2,lost
4014774,PH,1,22,18250.98,5,5,5,555,5,champions
4014780,IR,29,12,25856.76,4,5,5,455,5,loyal customers
4014948,AF,365,1,272.58,1,1,1,111,1,lost
4014954,TH,8,13,17572.38,5,5,5,555,5,champions
4015176,TH,36,4,5157.96,4,3,4,434,3,potential loyalists
4015188,KR,113,1,621.18,3,1,1,311,1,about to sleep
4015320,TH,302,1,3846.30,1,1,3,113,2,lost
4015404,KR,15,6,4302.60,5,4,3,543,3,potential loyalists
4015548,TH,15,11,29490.00,5,5,5,555,5,champions
4015638,TH,50,1,301.68,4,1,1,411,1,promising
4015776,IN,8,9,28090.56,5,4,5,545,4,loyal customers
4015806,TH,8,6,5942.88,5,4,4,544,4,loyal customers
4016304,IN,29,9,28274.40,4,4,5,445,4,loyal customers
4016454,VN,260,3,2841.96,1,3,3,133,3,at risk
4016772,PK,183,1,2339.88,2,1,3,213,2,hibernating
4016964,BD,8,13,6448.38,5,5,4,554,4,loyal customers
4017054,BD,1,9,5117.10,5,4,4,544,4,loyal customers
4017336,PK,50,3,1909.86,4,3,2,432,2,potential loyalists
4017402,BD,351,1,2967.30,1,1,3,113,2,lost
4017474,BD,246,1,937.62,1,1,1,111,1,lost
4017534,VN,36,1,1843.32,4,1,2,412,1,promising
4017552,PH,57,4,3962.58,3,3,3,333,3,need attention
4017636,BD,351,1,1194.18,1,1,2,112,1,lost
4017750,IN,274,1,2442.84,1,1,3,113,2,lost
4018086,BD,344,1,384.36,1,1,1,111,1,lost
4018212,BD,295,2,771.84,1,2,1,121,1,lost
4018344,PK,176,3,3561.90,2,3,3,233,3,at risk
4018368,PH,22,9,20006.16,4,4,5,445,4,loyal customers
4019148,BD,64,4,1072.74,3,3,2,332,2,about to sleep
4019388,VN,22,26,27503.22,4,5,5,455,5,loyal customers
4019484,VN,8,45,162105.84,5,5,5,555,5,champions
4019556,IN,134,4,2901.84,2,3,3,233,3,at risk
4020084,BD,162,5,2097.24,2,4,2,242,3,at risk
4020090,VN,8,13,20143.68,5,5,5,555,5,champions
4020210,BD,288,1,1010.64,1,1,2,112,1,lost
4020294,BD,127,1,6775.68,2,1,4,214,2,hibernating
4020492,PK,50,5,4671.84,4,4,3,443,3,potential loyalists
4020528,VN,57,2,1186.08,3,2,2,322,2,about to sleep
4020534,VN,169,3,744.60,2,3,1,231,2,hibernating
4020768,BD,225,1,136.32,2,1,1,211,1,lost
4020960,IR,71,1,626.04,3,1,1,311,1,about to sleep
4021200,BD,127,1,2388.36,2,1,3,213,2,hibernating
4021332,TH,323,1,1245.84,1,1,2,112,1,lost
4021368,VN,281,1,617.46,1,1,1,111,1,lost
4021422,BD,1,2,2456.28,5,2,3,523,2,potential loyalists
4021524,IN,246,2,1382.58,1,2,2,122,2,lost
4021566,VN,36,1,1133.70,4,1,2,412,1,promising
4021692,IN,169,2,1779.30,2,2,2,222,2,hibernating
4022010,ID,36,16,27793.92,4,5,5,455,5,loyal customers
4022034,ID,127,1,1021.74,2,1,2,212,1,lost
4022256,ID,281,2,262.62,1,2,1,121,1,lost
4022412,ID,15,5,8442.90,5,4,4,544,4,loyal customers
4022634,ID,22,2,614.16,4,2,1,421,1,promising
4022640,ID,190,5,722.34,2,4,1,241,2,hibernating
4022658,ID,15,4,7250.52,5,3,4,534,3,potential loyalists
4022832,ID,239,3,1297.26,2,3,2,232,2,hibernating
4022886,ID,8,12,7101.12,5,5,4,554,4,loyal customers
4022976,ID,232,1,2225.76,2,1,3,213,2,hibernating
4023012,ID,358,1,1237.08,1,1,2,112,1,lost
4023180,ID,22,4,4830.54,4,3,3,433,3,potential loyalists
4023420,ID,57,13,32269.50,3,5,5,355,5,loyal customers
4023438,ID,204,1,1207.26,2,1,2,212,1,lost
4023444,ID,1,7,3958.92,5,4,3,543,3,potential loyalists
4023462,ID,239,1,4829.04,2,1,3,213,2,hibernating
4023540,BD,169,5,2636.94,2,4,3,243,3,at risk
4023738,IN,267,1,369.60,1,1,1,111,1,lost
4023768,IN,113,1,967.50,3,1,1,311,1,about to sleep
4024110,IN,29,5,12790.98,4,4,4,444,4,loyal customers
4024164,IN,36,1,293.16,4,1,1,411,1,promising
4024182,IN,22,15,35286.60,4,5,5,455,5,loyal customers
4024302,IN,1,23,31264.56,5,5,5,555,5,champions
4024398,IN,225,2,1961.16,2,2,2,222,2,hibernating
4024758,IN,15,1,78.18,5,1,1,511,1,new customers
4025004,IN,351,1,960.60,1,1,1,111,1,lost
4025160,IN,22,2,3570.60,4,2,3,423,2,potential loyalists
4025346,IN,162,15,20933.82,2,5,5,255,5,at risk
4025484,IN,358,1,287.28,1,1,1,111,1,lost
4025538,IN,211,1,978.66,2,1,2,212,1,lost
4025550,IN,29,2,7476.72,4,2,4,424,3,potential loyalists
4025616,IN,302,1,4896.18,1,1,4,114,2,lost
4025622,IN,64,1,974.82,3,1,2,312,1,about to sleep
4025688,IN,99,1,958.38,3,1,1,311,1,about to sleep
4025730,IN,295,1,978.00,1,1,2,112,1,lost
4025874,IN,50,4,10724.22,4,3,4,434,3,potential loyalists
4026060,IN,1,33,141468.90,5,5,5,555,5,champions
4026108,IN,36,3,4814.94,4,3,3,433,3,potential loyalists
4026156,IN,225,4,7986.78,2,3,4,234,3,at risk
4026318,TH,316,2,1304.82,1,2,2,122,2,lost
4026438,BD,183,1,4518.18,2,1,3,213,2,hibernating
4026528,BD,50,1,4518.18,4,1,3,413,2,potential loyalists
4026588,IN,71,8,58068.18,3,4,5,345,4,loyal customers
4026600,PH,78,2,2042.64,3,2,2,322,2,about to sleep
4026990,BD,78,2,1499.34,3,2,2,322,2,about to sleep
4027164,PK,323,1,400.02,1,1,1,111,1,lost
4027338,CN,8,1,2393.40,5,1,3,513,2,potential loyalists
4027554,CN,8,9,20656.32,5,4,5,545,4,loyal customers
4027776,CN,64,1,836.04,3,1,1,311,1,about to sleep
4027920,CN,260,3,1173.24,1,3,2,132,2,lost
4028004,CN,8,3,4858.80,5,3,4,534,3,potential loyalists
4028628,CN,274,1,194.82,1,1,1,111,1,lost
4028664,CN,134,2,2457.66,2,2,3,223,2,hibernating
4028736,CN,1,26,10013.10,5,5,4,554,4,loyal customers
4029636,CN,365,1,108.30,1,1,1,111,1,lost
4030098,CN,344,1,102.72,1,1,1,111,1,lost
4030194,CN,120,2,13427.70,3,2,4,324,3,need attention
4030212,CN,8,6,1987.26,5,4,2,542,3,potential loyalists
4030530,CN,8,1,1196.70,5,1,2,512,1,new customers
4030722,CN,239,3,882.06,2,3,1,231,2,hibernating
4030818,CN,8,16,4080.30,5,5,3,553,4,loyal customers
4030926,CN,204,4,7938.96,2,3,4,234,3,at risk
4031148,CN,57,5,6094.68,3,4,4,344,4,loyal customers
4031322,CN,127,1,3037.56,2,1,3,213,2,hibernating
4031430,CN,134,1,1201.14,2,1,2,212,1,lost
4031496,CN,85,1,1145.16,3,1,2,312,1,about to sleep
4031916,CN,50,1,227.70,4,1,1,411,1,promising
4031988,CN,8,1,1177.14,5,1,2,512,1,new customers
4032264,CN,204,2,2497.68,2,2,3,223,2,hibernating
4032660,CN,64,5,11651.52,3,4,4,344,4,loyal customers
4032876,CN,302,3,3599.82,1,3,3,133,3,at risk
4033020,CN,1,7,18446.22,5,4,5,545,4,loyal customers
4033056,CN,211,4,947.16,2,3,1,231,2,hibernating
4033080,CN,8,31,18751.74,5,5,5,555,5,champions
4033098,CN,309,2,395.28,1,2,1,121,1,lost
4033140,CN,239,1,690.96,2,1,1,211,1,lost
4033566,BD,15,2,4360.38,5,2,3,523,2,potential loyalists
4033572,BD,176,2,1172.52,2,2,2,222,2,hibernating
4033854,IN,64,4,7342.74,3,3,4,334,3,need attention
4033860,BD,148,4,4156.56,2,3,3,233,3,at risk
4034040,BD,29,1,122.64,4,1,1,411,1,promising
4034418,BD,295,1,4786.32,1,1,3,113,2,lost
4034490,VN,1,37,42979.74,5,5,5,555,5,champions
4034526,IR,99,1,2242.56,3,1,3,313,2,about to sleep
4035234,VN,330,2,367.26,1,2,1,121,1,lost
4035720,BD,365,1,606.00,1,1,1,111,1,lost
4035738,BD,344,1,136.32,1,1,1,111,1,lost
4035840,PH,64,1,387.60,3,1,1,311,1,about to sleep
4035996,VN,15,16,7768.62,5,5,4,554,4,loyal customers
4036374,KR,281,1,7088.16,1,1,4,114,2,lost
4036392,VN,337,2,886.26,1,2,1,121,1,lost
4036842,BD,267,1,1201.50,1,1,2,112,1,lost
4037004,BD,316,1,156.78,1,1,1,111,1,lost
4037100,IR,113,2,3122.10,3,2,3,323,2,about to sleep
4037196,PK,169,1,2367.60,2,1,3,213,2,hibernating
4037334,BD,253,2,3031.92,1,2,3,123,2,lost
4037442,BD,127,1,383.58,2,1,1,211,1,lost
4037460,IR,344,2,51057.24,1,2,5,125,3,at risk
4037718,BD,365,1,2967.30,1,1,3,113,2,lost
4037766,BD,29,3,3600.00,4,3,3,433,3,potential loyalists
4037868,JP,281,2,17185.56,1,2,5,125,3,at risk
4038234,JP,330,1,4208.10,1,1,3,113,2,lost
4038402,JP,316,1,1137.90,1,1,2,112,1,lost
4038996,JP,15,11,3563.40,5,5,3,553,4,loyal customers
4039608,JP,183,1,581.04,2,1,1,211,1,lost
4039662,JP,183,1,507.90,2,1,1,211,1,lost
4039848,JP,239,1,273.90,2,1,1,211,1,lost
4039938,JP,365,1,586.14,1,1,1,111,1,lost
4040070,JP,274,4,7984.74,1,3,4,134,3,at risk
4040256,JP,43,8,10631.76,4,4,4,444,4,loyal customers
4040280,JP,1,19,11120.16,5,5,4,554,4,loyal customers
4040346,JP,246,4,4136.16,1,3,3,133,3,at risk
4040406,JP,211,1,203.46,2,1,1,211,1,lost
4040448,JP,239,2,122407.44,2,2,5,225,3,at risk
4040526,JP,344,1,5728.74,1,1,4,114,2,lost
4040586,JP,15,4,12132.06,5,3,4,534,3,potential loyalists
4041366,PK,50,9,736626.96,4,4,5,445,4,loyal customers
4041420,TH,190,12,6328.50,2,5,4,254,4,at risk
4042608,VN,36,5,3105.66,4,4,3,443,3,potential loyalists
4042668,BD,15,7,8216.10,5,4,4,544,4,loyal customers
4042770,IN,323,1,978.90,1,1,2,112,1,lost
4042986,PK,8,2,327.36,5,2,1,521,1,new customers
4043028,BD,169,1,1010.64,2,1,2,212,1,lost
4043046,VN,8,19,20211.90,5,5,5,555,5,champions
4043106,PK,15,19,27782.70,5,5,5,555,5,champions
4043316,BD,1,20,40647.18,5,5,5,555,5,champions
4043844,BD,295,2,2388.36,1,2,3,123,2,lost
4043856,ID,57,4,3648.84,3,3,3,333,3,need attention
4043994,ID,302,1,619.98,1,1,1,111,1,lost
4044138,ID,1,5,5597.40,5,4,4,544,4,loyal customers
4044234,ID,127,4,5272.56,2,3,4,234,3,at risk
4044324,ID,8,24,31947.00,5,5,5,555,5,champions
4044354,ID,253,4,8273.16,1,3,4,134,3,at risk
4044582,ID,8,2,1231.08,5,2,2,522,2,potential loyalists
4044612,ID,99,4,4241.76,3,3,3,333,3,need attention
4044624,ID,218,1,273.06,2,1,1,211,1,lost
4045062,ID,36,6,8474.64,4,4,4,444,4,loyal customers
4045116,ID,337,2,229.98,1,2,1,121,1,lost
4045152,ID,246,2,1394.94,1,2,2,122,2,lost
4045176,ID,43,2,3622.02,4,2,3,423,2,potential loyalists
4045248,ID,92,10,12557.46,3,5,4,354,4,loyal customers
4045302,ID,1,48,58319.64,5,5,5,555,5,champions
4045326,ID,22,12,71481.06,4,5,5,455,5,loyal customers
4045500,IN,309,1,2448.12,1,1,3,113,2,lost
4045734,VN,281,1,80.40,1,1,1,111,1,lost
4046286,TH,274,2,2313.84,1,2,3,123,2,lost
4046532,PK,141,2,3585.36,2,2,3,223,2,hibernating
4046910,PH,22,18,13166.10,4,5,4,454,4,loyal customers
4047138,VN,64,4,3364.26,3,3,3,333,3,need attention
4047336,BD,162,2,258.96,2,2,1,221,1,lost
4047504,IN,15,12,17448.18,5,5,5,555,5,champions
4047708,VN,15,2,2039.40,5,2,2,522,2,potential loyalists
4047876,IR,134,4,7521.84,2,3,4,234,3,at risk
4047984,PH,176,2,2166.48,2,2,2,222,2,hibernating
4048020,VN,134,4,1415.22,2,3,2,232,2,hibernating
4048038,VN,267,1,384.84,1,1,1,111,1,lost
4048344,IR,71,2,2342.82,3,2,3,323,2,about to sleep
4048410,BD,36,16,37392.36,4,5,5,455,5,loyal customers
4048428,BD,204,1,385.92,2,1,1,211,1,lost
4048812,PH,246,3,3484.44,1,3,3,133,3,at risk
4048998,BD,64,6,5635.80,3,4,4,344,4,loyal customers
4049034,BD,162,1,6547.14,2,1,4,214,2,hibernating
4049094,IR,57,3,3464.10,3,3,3,333,3,need attention
4049136,PK,99,1,279.36,3,1,1,311,1,about to sleep
4049226,IN,92,11,10609.98,3,5,4,354,4,loyal customers
4049232,IN,253,2,0.00,1,2,1,121,1,lost
4049286,TH,92,2,2560.08,3,2,3,323,2,about to sleep
4049634,BD,134,1,580.74,2,1,1,211,1,lost
4049688,TH,57,7,9522.42,3,4,4,344,4,loyal customers
4049712,PK,57,2,2490.72,3,2,3,323,2,about to sleep
4049958,BD,64,9,18668.28,3,4,5,345,4,loyal customers
4050390,IN,99,2,872.76,3,2,1,321,1,about to sleep
4050444,PH,71,13,12339.84,3,5,4,354,4,loyal customers
4051272,BD,85,2,642.18,3,2,1,321,1,about to sleep
4051296,VN,330,1,364.92,1,1,1,111,1,lost
4051308,VN,274,1,3378.42,1,1,3,113,2,lost
4051398,IN,8,35,143106.24,5,5,5,555,5,champions
4051482,VN,99,17,28228.86,3,5,5,355,5,loyal customers
4051698,PH,29,1,3270.72,4,1,3,413,2,potential loyalists
4051716,ID,127,2,4829.52,2,2,3,223,2,hibernating
4051788,ID,43,3,7246.32,4,3,4,434,3,potential loyalists
4051890,ID,36,4,6309.36,4,3,4,434,3,potential loyalists
4051896,ID,78,5,9665.76,3,4,4,344,4,loyal customers
4051932,ID,8,22,27139.98,5,5,5,555,5,champions
4051968,ID,337,1,50715.00,1,1,5,115,3,at risk
4052052,ID,204,4,2212.92,2,3,3,233,3,at risk
4052106,ID,43,3,2605.32,4,3,3,433,3,potential loyalists
4052238,ID,1,2,1626.72,5,2,2,522,2,potential loyalists
4052460,ID,8,18,35793.24,5,5,5,555,5,champions
4052622,ID,8,4,3265.38,5,3,3,533,3,potential loyalists
4052628,ID,50,1,6036.30,4,1,4,414,2,potential loyalists
4052664,ID,92,5,10866.06,3,4,4,344,4,loyal customers
4052694,ID,148,1,1203.30,2,1,2,212,1,lost
4052706,ID,1,61,1601799.24,5,5,5,555,5,champions
4052760,ID,134,1,1207.26,2,1,2,212,1,lost
4052772,ID,337,1,6160.68,1,1,4,114,2,lost
4052856,ID,1,6,1879.74,5,4,2,542,3,potential loyalists
4052868,ID,176,2,7059.24,2,2,4,224,3,at risk
4052970,ID,141,2,3153.78,2,2,3,223,2,hibernating
4053096,ID,1,13,30201.66,5,5,5,555,5,champions
4053216,PH,239,1,2042.64,2,1,2,212,1,lost
4053234,PH,15,25,8245.56,5,5,4,554,4,loyal customers
4053426,PK,71,3,14112.00,3,3,5,335,4,loyal customers
4053438,PK,22,3,7456.08,4,3,4,434,3,potential loyalists
4054080,PK,85,1,2297.82,3,1,3,313,2,about to sleep
4054290,BD,64,12,9836.70,3,5,4,354,4,loyal customers
4054344,PK,15,2,2501.82,5,2,3,523,2,potential loyalists
4054380,PK,155,2,2319.36,2,2,3,223,2,hibernating
4054470,PH,36,6,2208.60,4,4,2,442,3,potential loyalists
4054524,IN,253,2,11988.96,1,2,4,124,3,at risk
4054848,PH,57,7,9605.34,3,4,4,344,4,loyal customers
4054920,IR,225,1,631.08,2,1,1,211,1,lost
4054932,PK,36,1,369.72,4,1,1,411,1,promising
4054980,BD,120,3,2197.50,3,3,2,332,2,about to sleep
4055142,PK,36,4,5978.70,4,3,4,434,3,potential loyalists
4055382,PH,36,1,95.94,4,1,1,411,1,promising
4055460,IN,50,4,1470.96,4,3,2,432,2,potential loyalists
4055484,IN,253,3,11646.96,1,3,4,134,3,at risk
4055526,PK,134,4,1117.44,2,3,2,232,2,hibernating
4055664,BD,218,1,385.92,2,1,1,211,1,lost
4055682,TR,36,4,4797.84,4,3,3,433,3,potential loyalists
4056048,KR,134,6,10486.80,2,4,4,244,4,at risk
4056096,BD,29,4,10888.38,4,3,4,434,3,potential loyalists
4056120,BD,162,2,735.96,2,2,1,221,1,lost
4056192,VN,232,1,1186.50,2,1,2,212,1,lost
4056270,PH,15,6,2385.66,5,4,3,543,3,potential loyalists
4056378,VN,15,29,17802.54,5,5,5,555,5,champions
4056420,TR,29,102,100558.74,4,5,5,455,5,loyal customers
4056876,IN,15,2,727.98,5,2,1,521,1,new customers
4057050,PK,113,1,6462.00,3,1,4,314,2,about to sleep
4057158,PK,43,3,3724.02,4,3,3,433,3,potential loyalists
4057206,VN,78,1,385.26,3,1,1,311,1,about to sleep
4057890,IR,29,4,1652.04,4,3,2,432,2,potential loyalists
4058046,VN,141,2,1186.08,2,2,2,222,2,hibernating
4058100,IN,15,1,293.16,5,1,1,511,1,new customers
4058154,VN,344,1,384.84,1,1,1,111,1,lost
4058238,VN,225,1,1024.98,2,1,2,212,1,lost
4058334,IN,351,2,3603.24,1,2,3,123,2,lost
4058340,PK,29,4,1473.00,4,3,2,432,2,potential loyalists
4058538,PH,351,1,615.24,1,1,1,111,1,lost
4058682,PH,309,1,6679.98,1,1,4,114,2,lost
4059198,TH,288,1,1265.52,1,1,2,112,1,lost
4059474,BD,8,8,8634.00,5,4,4,544,4,loyal customers
4059498,IR,15,18,15270.00,5,5,5,555,5,champions
4059516,BD,64,1,283.26,3,1,1,311,1,about to sleep
4059672,PK,50,1,1245.36,4,1,2,412,1,promising
4059744,PK,50,9,4800.24,4,4,3,443,3,potential loyalists
4059762,VN,239,3,2095.74,2,3,2,232,2,hibernating
4059912,BD,204,1,1201.50,2,1,2,212,1,lost
4059924,BD,29,6,872.16,4,4,1,441,2,potential loyalists
4059942,BD,239,1,587.52,2,1,1,211,1,lost
4060002,PK,246,1,34780.68,1,1,5,115,3,at risk
4060134,BD,8,7,4993.56,5,4,4,544,4,loyal customers
4060332,PK,260,1,1188.72,1,1,2,112,1,lost
4060542,PK,15,15,6079.14,5,5,4,554,4,loyal customers
4060662,KR,8,13,4574.34,5,5,3,553,4,loyal customers
4060938,IN,43,4,2460.30,4,3,3,433,3,potential loyalists
4060944,IN,253,1,1785.30,1,1,2,112,1,lost
4060992,IN,134,7,22980.12,2,4,5,245,4,at risk
4061016,PH,127,1,387.60,2,1,1,211,1,lost
4061172,AF,57,6,6422.76,3,4,4,344,4,loyal customers
4061178,KR,260,1,1199.16,1,1,2,112,1,lost
